Country,Review Text,year_posted,month_posted,month_ex,year_ex,review count,rating,rating_binary,Country_grouped
DK,"once you change your mobile phone number, its impossible to recover the account. this is for all amazon websites on all countries.its a disgrace. I would give it minus rating if I could.",2024,2,February,2024,6,1,0,Other
GB,"Constant mis-delivery of neighbour’s orders: for the past year Amazon has been delivering parcels to my home, when they are clearly intended for my neighbour who lives a quarter of a mile away. This has been going on for over a year; i now receive an average of a dozen mis-deliveries each week. I have put up signs and explained to delivery drivers that they should deliver to the correct address but to little effect.",2024,2,February,2024,1,1,0,GB
US,"So tired of their delivery people ignoring delivery instructions.  I ask that they deliver to my front door, and even leave a sign where they like to drop packages that reminds them not to do that.  They pile the packages on top of the sign.  They might as well wave a big middle finger in the air.  When I notify Amazon, they say, ""we'll notify management"".  That does absolutely nothing, so I'm not buying from Amazon any more.  It just isn't worth the hassle.",2024,2,February,2024,15,1,0,US
US,"This is getting disgusting even amazon's a piece of garbage every Company in this world is a lying cheating worthless scamming company It's unbelievable amazon sucks i'm going to walmart for now on i've been with amazon Fifteen years and now it's a piece of poo that i've seen my toilet every morning This country and companies are Are piles of Dog c*** the diarrhea kind that stinks so bad that's Amazon. These companies were good at 1 time. You got Google Amazon, another Worthless piles of garbage. And they know they don't have to do anything There's nowhere else to go. They get so big and then they go to c*** and give you no customer service. I'm going to walmart I have no problems with Them Amazon is a big pile of s.",2024,2,February,2024,35,1,0,US
NL,They dont care about scammers selling through their website.,2024,2,February,2024,7,1,0,NL
VN,"My account was disabled for buying with my own card. I contact support. Multiple times they said they ""Reviewed my account, But was not able to remove my hold due to etc..."" After I send them nessarry document. They closed my account afterward. Never buy from this site ever again.",2024,2,February,2024,7,1,0,Other
GB,"Terrible company.Sent wrong size bathroom cabinet.  Seller refuses to acknowledge and refusing replacement of refund.Contacted Amazon CS 10 times, who have put me through to India and they don’t understand a thing!!!Now left with an item that is not fit for purpose and out of pocket!Will never use Amazon again…..",2024,2,February,2024,21,1,0,GB
GB,Pay for prime membership but items that are meant to be here the next day do not arrive this has happen several time now. Item stated delivery by 10pm and the minute it hit 10pm it stated delivery had been delayed. Called amazon who have said it will be here today (17/2) by noon as no one home after then as we waited in all day previously for delivery.  Now unable to track my item as it just states item is running late.  Item was sold by amazon so they cannot blame another company for not sending it out.,2024,2,February,2024,2,1,0,GB
US,"I ordered a iPhone charger at the beginning of this week which was supposed to be delivered on Wednesday, 2/14 and was not. Then it was supposed to be delivered on Thursday and still didn’t come. After that I got message saying it was going to be delivered on Monday so I canceled  I reordered the item which was supposed to be delivered on yesterday but did not come and now it’s scheduled for Monday.  This is definitely horrible service and unacceptable. Amazon needs to have better control over their delivery people. This has happened over and over lately.",2024,2,February,2024,5,2,0,US
IE,"Amazon don’t listen to customers and their service is got so bad it’s diabolic. It takes three weeks regarding delivery and even then excuses of repetitive sorry, understand, lies, will refund, mislead you. They don’t know what they are doing. It has got so bad, I certainly don’t RECOMMEND THEM and Advice anyone to avoid them.",2024,2,February,2024,4,1,0,Other
GB,Amazon- no package was handed to the resident - although I waited in for my package and Alexa reassured me that it was about to arrive - the email said 'how was your delivery' - hmmm I could not recall it taking place - even though my account said it was handed to the resident. I have renewed my Prime membership for 95 GBP but the service has become terrible - there are adverts now with videos unless you pay more and you only get similar music to what you ask for. Now this - you don't even get the package you pay for delivered just a message saying you have got it - not only poor service but bordering on criminality.,2024,2,February,2024,24,1,0,GB
