,Country,Review Title,Review Text,year_posted,month_posted,month_ex,year_ex,review count,rating,rating_group
1448,VN,This web is a scam now,"This web is a scam now. Be careful if you don’t want to be bankrupt. I shopped and paid my own credit card, but when orders were returned, the refund went to Amazon card. It didn’t go to my original payment method. It means I still had to pay the same amount with credit card statement, while items were returned. It wanted me to shop something else with the refund amount and I cannot deduct that amount in my credit card statement. Bye Amazon! ",2024,05,May,2024,4.0,1.0,low
1449,GB,Very bad experience this time with the…,Very bad experience this time with the delivery… they didn’t follow the instructions and just dropped on front door… by the way.. I wasn’t at home. ,2024,05,May,2024,1.0,2.0,low
1450,KH,Flop customer service,Review text not found,2024,05,May,2024,1.0,1.0,low
1451,US,Please hire people that actually…,"Please hire people that actually understand customer service and pay attention to order numbers. 2 sets of packages, back to back, delayed with a promised delivery only to be discovered as ""lost in transit"". Seems like you train foreigners the same lines without actually offering any help. 4 consecutive times on the same the complaint, their favorite line is ""sorry for the inconvenience this has caused"","" Let me look into this and review your order, I will put you on hold for 2-3 minutes"". No solution on accommodations offered. Canceled my prime membership immediately after. ",2024,05,May,2024,1.0,1.0,low
1452,US,Amazon does not stand behind purchased…,"Amazon does not stand behind purchased made from 3rd party sellers on their site. I purchased a Excellent condition refurbished iphone13 with battery health at 80% or more. What I received was a phone with battery health at 70% and a alert on the phone to replace the battery. This should and could`ve been checked before shipping asked for a replacement or a new battery ,and they had neither. Asked for $89 the cost per the phone of a new battery, I was offered $30, NOPE. Went to Black Market purchase same model for the same price with the battery at 89% and a 1 yr warranty. You contact Amazon and no help, so now have to return and wait up to 2 weeks for a refund. Sellers that sell items that are returned often for the same reasons should NOT be allowed back to sell defective items",2024,05,May,2024,9.0,1.0,low
1453,US,Amazon 💩 ,One of the sh*ttiest business in the world ,2024,05,May,2024,4.0,1.0,low
1454,GB,They are ok for items you know cannot…,"They are ok for items you know cannot go wrong , however don’t buy electricals, they only offer 4 week guarantee and returning anything is a nightmare !! I am a regular customer but that counts for nothing ",2024,05,May,2024,21.0,2.0,low
1455,US,"Safety issues with supplements that were tampered with, and Amazon does not care!","On 5/17/24, I picked up my order for Prevagen brain supplement. The product was packaged inside a sturdy cardboard box that had the safety seal broken. There was a red sticked on the box that stated, ""The box clearly states that ""This is a set. DO NOT SEPARATE"". Obviously, the box has been tampered with, and 2 bottles of the product have been removed. The bottle had no safety seal at all, and there is no way that I am using this product. I looked online, and there are many more reviews that state the same thing. Amazon customer service gave me a refund, but I wanted to post the review to warn other customers of the tampering issue. Guess what? My review doesn't meet community standards! Amazon doesn't want any reviews to pertain to the seller, which is ridiculous, since the package was tampered with, the safety seal on the outside of the box had been slit open, the package had originally contained 3 bottles, not just one, and the worst, the bottle itself had no safety seal, and someone had access to the supplements before shipping. Great idea, Amazon. Don't have any reviews that warn a customer of potential safety issues on a product. Better that you make additional sales, which may cover your legal issues if the product is not Prevagen!",2024,05,May,2024,3.0,1.0,low
1456,DE,New acc. got blocked over nothing,"My account has been temporarily blocked. I had created it so that I no longer had to order via my mother's account (I'm 18), so it was a brand new account.An order on invoice was canceled directly by amazon (I can still understand because of the creditworthiness of new customers) and my account was then blocked. I sent amazon the necessary data to get access to my account again. Since it didn't work out with an invoice purchase, I decided to buy with a gift card. And guess what... my account was blocked again. This time I also sent Amazon my receipt from the supermarket where I bought the gift card, only to receive an e-mail informing me that my account would still be blocked. I don't understand how Amazon determines what is suspicious and what is not. The fact is that my 80 euros are now waiting at amazon and I can't use them...Watch out! Because the service doesn't seem to care whether their work has done any good or not! And yes, contacting a customer via no-reply mail also shows a lot of understanding and problem-solving skills. I am totally amazed! Amazon's competence is even worse than I have ever experienced!",2024,05,May,2024,2.0,1.0,low
1457,GB,UNBELIEVABLE,"UNBELIEVABLE, AMAZON STOP USING DPD AS A DELIVERY SERVICE, THEY DO NOT DELIVER, ON MORE THAN ONE OCCASION ORDERS PLACED, DPD STATE ""UNABLE TO GAIN ACCCESS DELIVER"" WHEN THERE IS NO PROBLEM AT ALL FOR ACCESS, THEN EVEN THOUGH I CLEARLY STATE DELIVERY ONLY UNTIL 4-30PM IF AFTER LEAVE AT MY NEIGHBOUR THE DELIVERY IS ATTEMPTED AFTER 5.00PM, AND NOT LEFT WITH MY NEIGHBOUR !!!!!!!!!!! AFTER PATIENTLY WAITING THE NEXT DAY I SEE THAT I AM THE NEXT TO BE DELIVERED BUT NOOOOOOOOOO YET AGAIN THE DPD EXCUSE ""NOT ABLE TO GAIN ACCESS FOR DELIVERY"" THIS IS JUST TO FRUSTRATING, COMPLETE AND UTTER LIE, I CANCELLED MY ORDER AND REFUNSE TO PURCHASE ANYTHIN AGAIN FROM AMAZON !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",2024,05,May,2024,7.0,1.0,low
